RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,linha_resumo,etapa,bnx_mais_importante,simulacao_escolhida,pasta_saida,arquivo_origem,bnx_train,euclidiana,euclidiana_treinamento,euclidiana_teste,param_EMFL,param_FLSD,param_SDPM
1,EMEP1403BN,2,1,BN,47,42,53,48,61,62,89,82,2707,1997,3582,2923,1600,1258,0.1692,0.17,4.64,5.52,4689,3204,1980,-99,3.86,6.26,0.577,0.62,75.59,72.7,95,-99,124,-99,11,-99,3.52,-99,1585,1349,53,-99,13.60,-99,3.12,-99,1.15,-99,98,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_EXPL1_9,35,GLUE,EMEP1403_EXPL1_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL1_9,melhor_configuracao_GLUE.csv,,7.624877196096635,,,34.82,9.77,21.74
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,89,90,2968,2803,3774,3069,1755,1501,0.1691,0.19,4.64,4.52,4976,4319,2010,-99,3.32,6.34,0.596,0.65,78.63,74.4,106,-99,131,-99,10,-99,3.56,-99,1511,1224,51,-99,13.47,-99,3.24,-99,1.06,-99,98,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_EXPL1_9,35,GLUE,EMEP1403_EXPL1_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL1_9,melhor_configuracao_GLUE.csv,,7.624877196096635,,,34.82,9.77,21.74
3,EMEP1403BN,4,1,BN,50,50,55,54,62,64,87,82,3274,4004,4249,3178,1855,1062,0.1765,0.23,4.64,5.31,5600,5302,2330,-99,3.55,4.92,0.585,-99,77.04,78.2,118,-99,147,-99,12,-99,3.60,-99,1709,2161,60,-99,13.72,-99,3.29,-99,1.09,-99,96,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_EXPL1_9,35,GLUE,EMEP1403_EXPL1_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL1_9,melhor_configuracao_GLUE.csv,,7.624877196096635,,,34.82,9.77,21.74
4,EMEP1403BN,5,1,BN,45,51,50,54,57,68,84,90,3329,3993,4214,5140,1803,1964,0.1846,0.19,4.64,4.96,5929,5002,2600,-99,4.32,5.67,0.561,-99,78.98,77.6,120,-99,151,-99,15,-99,3.61,-99,2013,2306,66,-99,14.43,-99,3.07,-99,1.31,-99,93,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_EXPL1_9,35,GLUE,EMEP1403_EXPL1_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL1_9,melhor_configuracao_GLUE.csv,,7.624877196096635,,,34.82,9.77,21.74
5,EMEP1403BN,6,1,BN,46,55,51,67,58,74,84,91,3491,4340,4454,5358,1895,3157,0.1843,0.19,4.64,4.95,6106,4261,2610,-99,4.36,5.00,0.572,-99,78.38,74.9,124,-99,156,-99,14,-99,3.56,-99,2030,1849,66,-99,14.51,-99,3.25,-99,1.29,-99,93,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_EXPL1_9,35,GLUE,EMEP1403_EXPL1_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL1_9,melhor_configuracao_GLUE.csv,,7.624877196096635,,,34.82,9.77,21.74
6,EMEP1403BN,8,1,BN,44,41,49,51,56,57,86,84,3128,2630,3975,-99,1539,1215,0.2033,0.21,4.64,4.94,5182,3092,2050,-99,3.88,6.14,0.604,-99,78.70,72.3,110,-99,137,-99,11,-99,3.51,-99,1688,2069,56,-99,14.00,-99,2.84,-99,1.31,-99,95,-99,4,-99,-99,bestcfg_0035_GLUE_EMEP1403_EXPL1_9,35,GLUE,EMEP1403_EXPL1_9.BNX,IP100_IT100_poi_matern5_2,EMEP1403_EXPL1_9,melhor_configuracao_GLUE.csv,,7.624877196096635,,,34.82,9.77,21.74
1,EMEP1403BN,1,1,BN,45,35,51,42,56,56,84,72,2570,1605,3318,2313,1463,1090,0.1757,0.15,4.64,5.49,4387,3202,1820,-99,3.85,4.18,0.586,0.50,77.47,70.4,91,-99,118,-99,12,-99,3.55,-99,1695,1409,55,-99,13.63,-99,2.89,-99,1.14,-99,93,-99,4,-99,-99,bestcfg_0036_GLUE_EMEP1403_EXPL2_3,36,GLUE,EMEP1403_EXPL2_3.BNX,IP100_IT300_ei_gauss,EMEP1403_EXPL2_3,melhor_configuracao_GLUE.csv,,7.542875352844713,,,34.5,7.983,22.05
2,EMEP1403BN,4,1,BN,49,50,54,54,59,64,85,82,3117,4004,3955,3178,1742,1062,0.1790,0.23,4.64,5.31,5310,5302,2190,-99,3.49,4.92,0.587,-99,78.83,78.2,113,-99,141,-99,12,-99,3.64,-99,1597,2161,56,-99,13.70,-99,3.18,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0036_GLUE_EMEP1403_EXPL2_3,36,GLUE,EMEP1403_EXPL2_3.BNX,IP100_IT300_ei_gauss,EMEP1403_EXPL2_3,melhor_configuracao_GLUE.csv,,7.542875352844713,,,34.5,7.983,22.05
3,EMEP1403BN,5,1,BN,44,51,49,54,54,68,82,90,3091,3993,3929,5140,1722,1964,0.1795,0.19,4.64,4.96,5613,5002,2520,-99,4.26,5.67,0.551,-99,78.69,77.6,113,-99,144,-99,15,-99,3.64,-99,1908,2306,63,-99,14.41,-99,3.00,-99,1.31,-99,91,-99,4,-99,-99,bestcfg_0036_GLUE_EMEP1403_EXPL2_3,36,GLUE,EMEP1403_EXPL2_3.BNX,IP100_IT300_ei_gauss,EMEP1403_EXPL2_3,melhor_configuracao_GLUE.csv,,7.542875352844713,,,34.5,7.983,22.05
4,EMEP1403BN,6,1,BN,46,55,51,67,55,74,83,91,3293,4340,4169,5358,1780,3157,0.1849,0.19,4.64,4.95,5953,4261,2660,-99,4.32,5.00,0.553,-99,78.98,74.9,119,-99,152,-99,16,-99,3.60,-99,2030,1849,66,-99,14.51,-99,3.15,-99,1.29,-99,92,-99,4,-99,-99,bestcfg_0036_GLUE_EMEP1403_EXPL2_3,36,GLUE,EMEP1403_EXPL2_3.BNX,IP100_IT300_ei_gauss,EMEP1403_EXPL2_3,melhor_configuracao_GLUE.csv,,7.542875352844713,,,34.5,7.983,22.05
5,EMEP1403BN,8,1,BN,43,41,48,51,53,57,84,84,2944,2630,3728,-99,1477,1215,0.1994,0.21,4.64,4.94,5038,3092,2090,-99,3.84,6.14,0.584,-99,78.96,72.3,104,-99,132,-99,12,-99,3.54,-99,1606,2069,54,-99,13.99,-99,2.80,-99,1.30,-99,93,-99,4,-99,-99,bestcfg_0036_GLUE_EMEP1403_EXPL2_3,36,GLUE,EMEP1403_EXPL2_3.BNX,IP100_IT300_ei_gauss,EMEP1403_EXPL2_3,melhor_configuracao_GLUE.csv,,7.542875352844713,,,34.5,7.983,22.05
6,EMEP1403BN,9,1,BN,46,47,51,56,57,65,88,86,3120,2080,3961,3807,1523,1151,0.2048,0.17,4.64,4.63,5367,3027,2250,-99,3.68,4.59,0.581,0.69,78.75,71.8,108,-99,137,-99,13,-99,3.47,-99,1761,2002,60,-99,13.74,-99,3.02,-99,1.12,-99,97,-99,4,-99,-99,bestcfg_0036_GLUE_EMEP1403_EXPL2_3,36,GLUE,EMEP1403_EXPL2_3.BNX,IP100_IT300_ei_gauss,EMEP1403_EXPL2_3,melhor_configuracao_GLUE.csv,,7.542875352844713,,,34.5,7.983,22.05
1,EMEP1403BN,1,1,BN,45,35,51,42,58,56,85,72,2465,1605,3294,2313,1571,1090,0.1570,0.15,4.64,5.49,4395,3202,1930,-99,3.85,4.18,0.561,0.50,74.84,70.4,87,-99,117,-99,12,-99,3.54,-99,1695,1409,55,-99,13.65,-99,2.88,-99,1.14,-99,94,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_EXPL2_4,37,GLUE,EMEP1403_EXPL2_4.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_4,melhor_configuracao_GLUE.csv,,7.673521320125757,,,34.51,9.98,21.28
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,88,90,2961,2803,3766,3069,1767,1501,0.1676,0.19,4.64,4.52,4884,4319,1920,-99,3.29,6.34,0.606,0.65,78.63,74.4,105,-99,129,-99,9,-99,3.54,-99,1511,1224,51,-99,13.47,-99,3.26,-99,1.06,-99,97,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_EXPL2_4,37,GLUE,EMEP1403_EXPL2_4.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_4,melhor_configuracao_GLUE.csv,,7.673521320125757,,,34.51,9.98,21.28
3,EMEP1403BN,5,1,BN,44,51,49,54,57,68,83,90,3423,3993,4343,5140,1778,1964,0.1925,0.19,4.64,4.96,5867,5002,2440,-99,4.26,5.67,0.583,-99,78.80,77.6,121,-99,151,-99,13,-99,3.54,-99,1908,2306,63,-99,14.43,-99,3.21,-99,1.31,-99,92,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_EXPL2_4,37,GLUE,EMEP1403_EXPL2_4.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_4,melhor_configuracao_GLUE.csv,,7.673521320125757,,,34.51,9.98,21.28
4,EMEP1403BN,6,1,BN,46,55,51,67,58,74,84,91,3472,4340,4490,5358,1913,3157,0.1815,0.19,4.64,4.95,6130,4261,2660,-99,4.32,5.00,0.566,-99,77.33,74.9,124,-99,156,-99,14,-99,3.56,-99,2030,1849,66,-99,14.51,-99,3.26,-99,1.29,-99,93,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_EXPL2_4,37,GLUE,EMEP1403_EXPL2_4.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_4,melhor_configuracao_GLUE.csv,,7.673521320125757,,,34.51,9.98,21.28
5,EMEP1403BN,8,1,BN,43,41,48,51,56,57,86,84,3098,2630,3931,-99,1546,1215,0.2005,0.21,4.64,4.94,5113,3092,2010,-99,3.84,6.14,0.606,-99,78.82,72.3,109,-99,136,-99,11,-99,3.51,-99,1606,2069,54,-99,14.00,-99,2.85,-99,1.30,-99,95,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_EXPL2_4,37,GLUE,EMEP1403_EXPL2_4.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_4,melhor_configuracao_GLUE.csv,,7.673521320125757,,,34.51,9.98,21.28
6,EMEP1403BN,9,1,BN,46,47,51,56,60,65,89,86,3161,2080,4065,3807,1599,1151,0.1977,0.17,4.64,4.63,5403,3027,2240,-99,3.68,4.59,0.585,0.69,77.77,71.8,108,-99,136,-99,12,-99,3.43,-99,1761,2002,60,-99,13.74,-99,3.16,-99,1.12,-99,98,-99,4,-99,-99,bestcfg_0037_GLUE_EMEP1403_EXPL2_4,37,GLUE,EMEP1403_EXPL2_4.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_4,melhor_configuracao_GLUE.csv,,7.673521320125757,,,34.51,9.98,21.28
1,EMEP1403BN,1,1,BN,45,35,51,42,54,56,83,72,2616,1605,3355,2313,1437,1090,0.1821,0.15,4.64,5.49,4421,3202,1810,-99,3.85,4.18,0.592,0.50,77.98,70.4,93,-99,120,-99,11,-99,3.55,-99,1695,1409,55,-99,13.61,-99,2.90,-99,1.13,-99,92,-99,4,-99,-99,bestcfg_0038_GLUE_EMEP1403_EXPL2_5,38,GLUE,EMEP1403_EXPL2_5.BNX,IP100_IT300_ucb_gauss,EMEP1403_EXPL2_5,melhor_configuracao_GLUE.csv,,7.468624334078229,,,34.47,6.593,22.53
2,EMEP1403BN,3,1,BN,50,49,55,55,58,68,86,90,2809,2803,3561,3069,1565,1501,0.1795,0.19,4.64,4.52,4811,4319,2000,-99,3.29,6.34,0.584,0.65,78.88,74.4,102,-99,128,-99,12,-99,3.62,-99,1511,1224,51,-99,13.43,-99,3.06,-99,1.05,-99,95,-99,4,-99,-99,bestcfg_0038_GLUE_EMEP1403_EXPL2_5,38,GLUE,EMEP1403_EXPL2_5.BNX,IP100_IT300_ucb_gauss,EMEP1403_EXPL2_5,melhor_configuracao_GLUE.csv,,7.468624334078229,,,34.47,6.593,22.53
3,EMEP1403BN,4,1,BN,49,50,54,54,57,64,84,82,3051,4004,3874,3178,1668,1062,0.1829,0.23,4.64,5.31,5256,5302,2210,-99,3.49,4.92,0.580,-99,78.76,78.2,112,-99,139,-99,12,-99,3.67,-99,1597,2161,56,-99,13.67,-99,3.11,-99,1.08,-99,93,-99,4,-99,-99,bestcfg_0038_GLUE_EMEP1403_EXPL2_5,38,GLUE,EMEP1403_EXPL2_5.BNX,IP100_IT300_ucb_gauss,EMEP1403_EXPL2_5,melhor_configuracao_GLUE.csv,,7.468624334078229,,,34.47,6.593,22.53
4,EMEP1403BN,6,1,BN,46,55,51,67,54,74,81,91,3225,4340,4092,5358,1794,3157,0.1797,0.19,4.64,4.95,5779,4261,2550,-99,4.32,5.00,0.558,-99,78.79,74.9,115,-99,148,-99,16,-99,3.56,-99,2030,1849,66,-99,14.50,-99,3.23,-99,1.29,-99,90,-99,4,-99,-99,bestcfg_0038_GLUE_EMEP1403_EXPL2_5,38,GLUE,EMEP1403_EXPL2_5.BNX,IP100_IT300_ucb_gauss,EMEP1403_EXPL2_5,melhor_configuracao_GLUE.csv,,7.468624334078229,,,34.47,6.593,22.53
5,EMEP1403BN,8,1,BN,43,41,48,51,51,57,83,84,2872,2630,3640,-99,1426,1215,0.2013,0.21,4.64,4.94,4946,3092,2070,-99,3.84,6.14,0.581,-99,78.89,72.3,102,-99,129,-99,12,-99,3.54,-99,1606,2069,54,-99,13.93,-99,2.82,-99,1.29,-99,92,-99,4,-99,-99,bestcfg_0038_GLUE_EMEP1403_EXPL2_5,38,GLUE,EMEP1403_EXPL2_5.BNX,IP100_IT300_ucb_gauss,EMEP1403_EXPL2_5,melhor_configuracao_GLUE.csv,,7.468624334078229,,,34.47,6.593,22.53
6,EMEP1403BN,9,1,BN,46,47,51,56,55,65,87,86,3105,2080,3942,3807,1491,1151,0.2083,0.17,4.64,4.63,5328,3027,2220,-99,3.68,4.59,0.583,0.69,78.78,71.8,108,-99,137,-99,13,-99,3.47,-99,1761,2002,60,-99,13.70,-99,3.01,-99,1.11,-99,96,-99,4,-99,-99,bestcfg_0038_GLUE_EMEP1403_EXPL2_5,38,GLUE,EMEP1403_EXPL2_5.BNX,IP100_IT300_ucb_gauss,EMEP1403_EXPL2_5,melhor_configuracao_GLUE.csv,,7.468624334078229,,,34.47,6.593,22.53
1,EMEP1403BN,1,1,BN,45,35,51,42,59,56,83,72,2442,1605,3270,2313,1581,1090,0.1545,0.15,4.64,5.49,4386,3202,1940,-99,3.84,4.18,0.557,0.50,74.68,70.4,86,-99,116,-99,12,-99,3.54,-99,1695,1409,55,-99,13.65,-99,2.88,-99,1.14,-99,92,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_EXPL2_6,39,GLUE,EMEP1403_EXPL2_6.BNX,IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_6,melhor_configuracao_GLUE.csv,,7.447954187031983,,,34.43,10.44,19.16
2,EMEP1403BN,3,1,BN,49,49,55,55,63,68,86,90,2882,2803,3672,3069,1705,1501,0.1690,0.19,4.64,4.52,4753,4319,1870,-99,3.28,6.34,0.606,0.65,78.49,74.4,101,-99,124,-99,9,-99,3.51,-99,1429,1224,49,-99,13.21,-99,3.32,-99,1.03,-99,95,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_EXPL2_6,39,GLUE,EMEP1403_EXPL2_6.BNX,IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_6,melhor_configuracao_GLUE.csv,,7.447954187031983,,,34.43,10.44,19.16
3,EMEP1403BN,4,1,BN,49,50,54,54,62,64,85,82,3126,4004,4098,3178,1863,1062,0.1678,0.23,4.64,5.31,5359,5302,2230,-99,3.48,4.92,0.583,-99,76.28,78.2,112,-99,141,-99,11,-99,3.60,-99,1597,2161,56,-99,13.72,-99,3.28,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_EXPL2_6,39,GLUE,EMEP1403_EXPL2_6.BNX,IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_6,melhor_configuracao_GLUE.csv,,7.447954187031983,,,34.43,10.44,19.16
4,EMEP1403BN,5,1,BN,44,51,49,54,57,68,81,90,3244,3993,4177,5140,1801,1964,0.1801,0.19,4.64,4.96,5662,5002,2420,-99,4.25,5.67,0.573,-99,77.67,77.6,113,-99,144,-99,13,-99,3.50,-99,1908,2306,63,-99,14.43,-99,3.30,-99,1.31,-99,90,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_EXPL2_6,39,GLUE,EMEP1403_EXPL2_6.BNX,IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_6,melhor_configuracao_GLUE.csv,,7.447954187031983,,,34.43,10.44,19.16
5,EMEP1403BN,8,1,BN,43,41,48,51,56,57,83,84,2976,2630,3845,-99,1548,1215,0.1923,0.21,4.64,4.94,5055,3092,2080,-99,3.83,6.14,0.589,-99,77.40,72.3,104,-99,130,-99,11,-99,3.48,-99,1606,2069,54,-99,14.00,-99,2.90,-99,1.30,-99,92,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_EXPL2_6,39,GLUE,EMEP1403_EXPL2_6.BNX,IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_6,melhor_configuracao_GLUE.csv,,7.447954187031983,,,34.43,10.44,19.16
6,EMEP1403BN,9,1,BN,45,47,51,56,60,65,88,86,3162,2080,4086,3807,1596,1151,0.1981,0.17,4.64,4.63,5324,3027,2160,-99,3.66,4.59,0.594,0.69,77.39,71.8,108,-99,136,-99,11,-99,3.42,-99,1659,2002,57,-99,13.74,-99,3.16,-99,1.12,-99,97,-99,4,-99,-99,bestcfg_0039_GLUE_EMEP1403_EXPL2_6,39,GLUE,EMEP1403_EXPL2_6.BNX,IP200_IT300_poi_matern3_2,EMEP1403_EXPL2_6,melhor_configuracao_GLUE.csv,,7.447954187031983,,,34.43,10.44,19.16
1,EMEP1403BN,1,1,BN,45,35,51,42,56,56,84,72,2550,1605,3307,2313,1493,1090,0.1707,0.15,4.64,5.49,4390,3202,1840,-99,3.85,4.18,0.581,0.50,77.09,70.4,90,-99,118,-99,12,-99,3.55,-99,1695,1409,55,-99,13.65,-99,2.89,-99,1.14,-99,93,-99,4,-99,-99,bestcfg_0040_GLUE_EMEP1403_EXPL2_8,40,GLUE,EMEP1403_EXPL2_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_8,melhor_configuracao_GLUE.csv,,1.1324683515306757,,,34.49,8.162,21.97
2,EMEP1403BN,3,1,BN,50,49,55,55,60,68,87,90,2840,2803,3600,3069,1652,1501,0.1719,0.19,4.64,4.52,4851,4319,2010,-99,3.29,6.34,0.585,0.65,78.87,74.4,102,-99,128,-99,11,-99,3.60,-99,1511,1224,51,-99,13.46,-99,3.13,-99,1.06,-99,96,-99,4,-99,-99,bestcfg_0040_GLUE_EMEP1403_EXPL2_8,40,GLUE,EMEP1403_EXPL2_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_8,melhor_configuracao_GLUE.csv,,1.1324683515306757,,,34.49,8.162,21.97
3,EMEP1403BN,4,1,BN,49,50,54,54,59,64,85,82,3197,4004,4070,3178,1764,1062,0.1813,0.23,4.64,5.31,5345,5302,2150,-99,3.49,4.92,0.598,-99,78.56,78.2,115,-99,142,-99,11,-99,3.59,-99,1597,2161,56,-99,13.71,-99,3.28,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0040_GLUE_EMEP1403_EXPL2_8,40,GLUE,EMEP1403_EXPL2_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_8,melhor_configuracao_GLUE.csv,,1.1324683515306757,,,34.49,8.162,21.97
4,EMEP1403BN,5,1,BN,44,51,49,54,55,68,82,90,3202,3993,4056,5140,1722,1964,0.1859,0.19,4.64,4.96,5684,5002,2480,-99,4.26,5.67,0.563,-99,78.95,77.6,116,-99,146,-99,14,-99,3.62,-99,1908,2306,63,-99,14.42,-99,3.05,-99,1.31,-99,91,-99,4,-99,-99,bestcfg_0040_GLUE_EMEP1403_EXPL2_8,40,GLUE,EMEP1403_EXPL2_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_8,melhor_configuracao_GLUE.csv,,1.1324683515306757,,,34.49,8.162,21.97
5,EMEP1403BN,6,1,BN,46,55,51,67,56,74,83,91,3408,4340,4324,5358,1805,3157,0.1888,0.19,4.64,4.95,5982,4261,2570,-99,4.32,5.00,0.570,-99,78.81,74.9,121,-99,154,-99,15,-99,3.56,-99,2030,1849,66,-99,14.51,-99,3.24,-99,1.29,-99,92,-99,4,-99,-99,bestcfg_0040_GLUE_EMEP1403_EXPL2_8,40,GLUE,EMEP1403_EXPL2_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_8,melhor_configuracao_GLUE.csv,,1.1324683515306757,,,34.49,8.162,21.97
6,EMEP1403BN,9,1,BN,46,47,51,56,57,65,88,86,3094,2080,3927,3807,1522,1151,0.2033,0.17,4.64,4.63,5348,3027,2250,-99,3.68,4.59,0.579,0.69,78.79,71.8,108,-99,136,-99,13,-99,3.48,-99,1761,2002,60,-99,13.74,-99,3.02,-99,1.12,-99,97,-99,4,-99,-99,bestcfg_0040_GLUE_EMEP1403_EXPL2_8,40,GLUE,EMEP1403_EXPL2_8.BNX,IP100_IT300_ei_matern5_2,EMEP1403_EXPL2_8,melhor_configuracao_GLUE.csv,,1.1324683515306757,,,34.49,8.162,21.97
1,EMEP1403BN,1,1,BN,45,35,51,42,60,56,84,72,2278,1605,3300,2313,1782,1090,0.1278,0.15,4.64,5.49,4410,3202,2130,-99,3.85,4.18,0.517,0.50,69.02,70.4,81,-99,116,-99,13,-99,3.54,-99,1695,1409,55,-99,13.65,-99,2.85,-99,1.14,-99,93,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_EXPL2_9,41,GLUE,EMEP1403_EXPL2_9.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL2_9,melhor_configuracao_GLUE.csv,,7.728638054156076,,,34.5,11.58,18.73
2,EMEP1403BN,3,1,BN,50,49,55,55,64,68,87,90,2861,2803,3823,3069,1879,1501,0.1523,0.19,4.64,4.52,4926,4319,2060,-99,3.29,6.34,0.581,0.65,74.84,74.4,101,-99,128,-99,10,-99,3.52,-99,1511,1224,51,-99,13.47,-99,3.32,-99,1.06,-99,96,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_EXPL2_9,41,GLUE,EMEP1403_EXPL2_9.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL2_9,melhor_configuracao_GLUE.csv,,7.728638054156076,,,34.5,11.58,18.73
3,EMEP1403BN,4,1,BN,49,50,54,54,63,64,85,82,2997,4004,4170,3178,2058,1062,0.1456,0.23,4.64,5.31,5410,5302,2410,-99,3.49,4.92,0.554,-99,71.87,78.2,108,-99,140,-99,11,-99,3.61,-99,1597,2161,56,-99,13.72,-99,3.27,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_EXPL2_9,41,GLUE,EMEP1403_EXPL2_9.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL2_9,melhor_configuracao_GLUE.csv,,7.728638054156076,,,34.5,11.58,18.73
4,EMEP1403BN,5,1,BN,44,51,49,54,59,68,82,90,3301,3993,4347,5140,1882,1964,0.1754,0.19,4.64,4.96,5827,5002,2530,-99,4.26,5.67,0.566,-99,75.93,77.6,117,-99,148,-99,13,-99,3.53,-99,1908,2306,63,-99,14.43,-99,3.23,-99,1.31,-99,91,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_EXPL2_9,41,GLUE,EMEP1403_EXPL2_9.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL2_9,melhor_configuracao_GLUE.csv,,7.728638054156076,,,34.5,11.58,18.73
5,EMEP1403BN,6,1,BN,46,55,51,67,60,74,83,91,3211,4340,4425,5358,2154,3157,0.1491,0.19,4.64,4.95,6052,4261,2840,-99,4.32,5.00,0.531,-99,72.57,74.9,114,-99,151,-99,15,-99,3.55,-99,2030,1849,66,-99,14.51,-99,3.27,-99,1.29,-99,92,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_EXPL2_9,41,GLUE,EMEP1403_EXPL2_9.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL2_9,melhor_configuracao_GLUE.csv,,7.728638054156076,,,34.5,11.58,18.73
6,EMEP1403BN,8,1,BN,43,41,48,51,58,57,84,84,2989,2630,3984,-99,1661,1215,0.1800,0.21,4.64,4.94,5164,3092,2170,-99,3.84,6.14,0.579,-99,75.02,72.3,104,-99,133,-99,11,-99,3.48,-99,1606,2069,54,-99,14.00,-99,2.89,-99,1.30,-99,93,-99,4,-99,-99,bestcfg_0041_GLUE_EMEP1403_EXPL2_9,41,GLUE,EMEP1403_EXPL2_9.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL2_9,melhor_configuracao_GLUE.csv,,7.728638054156076,,,34.5,11.58,18.73
1,EMEP1403BN,1,1,BN,45,35,51,42,62,56,83,72,2021,1605,3238,2313,2081,1090,0.0971,0.15,4.64,5.49,4358,3202,2340,-99,3.85,4.18,0.464,0.50,62.41,70.4,71,-99,113,-99,13,-99,3.52,-99,1695,1409,55,-99,13.65,-99,2.87,-99,1.14,-99,92,-99,4,-99,-99,bestcfg_0042_GLUE_EMEP1403_EXPL3_4,42,GLUE,EMEP1403_EXPL3_4.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_4,melhor_configuracao_GLUE.csv,,7.29662127202084,,,34.51,12.93,16.6
2,EMEP1403BN,2,1,BN,47,42,53,48,65,62,86,82,2281,1997,3500,2923,1977,1258,0.1153,0.17,4.64,5.52,4632,3204,2350,-99,3.81,6.26,0.492,0.62,65.17,72.7,80,-99,118,-99,12,-99,3.50,-99,1585,1349,53,-99,13.43,-99,3.20,-99,1.14,-99,95,-99,4,-99,-99,bestcfg_0042_GLUE_EMEP1403_EXPL3_4,42,GLUE,EMEP1403_EXPL3_4.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_4,melhor_configuracao_GLUE.csv,,7.29662127202084,,,34.51,12.93,16.6
3,EMEP1403BN,5,1,BN,44,51,49,54,60,68,81,90,2983,3993,4243,5140,2217,1964,0.1345,0.19,4.64,4.96,5701,5002,2720,-99,4.26,5.67,0.523,-99,70.30,77.6,104,-99,142,-99,14,-99,3.50,-99,1908,2306,63,-99,14.43,-99,3.29,-99,1.31,-99,90,-99,4,-99,-99,bestcfg_0042_GLUE_EMEP1403_EXPL3_4,42,GLUE,EMEP1403_EXPL3_4.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_4,melhor_configuracao_GLUE.csv,,7.29662127202084,,,34.51,12.93,16.6
