*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2016 161    30    29    7.0      0  1.687    416    219      0     95    636    636      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69   0.00   0.00      0      0  405.1   0.37   0.35   13.9   0.51    0.31    0.26    0.18    0.08    0.03    0.00    0.00    0.00    0.00       73      20
 2016 162    31    30    7.3      0  1.832    446    251      0    103    697    697      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.00      0      0  410.4   0.40   0.37   14.2   0.51    0.34    0.28    0.20    0.09    0.03    0.00    0.00    0.00    0.00       94      23
 2016 163    32    31    7.6      0  1.942    476    280      0    109    756    756      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  407.8   0.42   0.39   14.4   0.51    0.36    0.29    0.21    0.09    0.03    0.00    0.00    0.00    0.00      110      25
 2016 164    33    32    7.8      0  2.010    499    309      0    116    808    808      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.01   0.00   0.00      0      0  403.0   0.44   0.40   14.6   0.51    0.38    0.31    0.22    0.10    0.03    0.00    0.00    0.00    0.00      136      26
 2016 165    34    33    8.0      0  2.066    522    341      0    123    863    863      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.11   0.00   0.00      0      0  395.8   0.46   0.41   14.9   0.51    0.40    0.33    0.24    0.11    0.03    0.00    0.00    0.00    0.00      161      28
 2016 166    35    34    8.2      0  2.208    557    381      0    131    938    938      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.15   0.00   0.00      0      0  396.3   0.48   0.42   15.3   0.51    0.43    0.35    0.25    0.12    0.04    0.00    0.00    0.00    0.00      176      31
 2016 167    36    35    8.5      0  2.353    593    428      0    140   1020   1020      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.15   0.00   0.00      0      0  397.0   0.50   0.44   15.8   0.51    0.46    0.37    0.27    0.12    0.04    0.00    0.00    0.00    0.00      196      33
 2016 168    37    36    8.8      0  2.478    629    478      0    150   1107   1107      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.14   0.00   0.00      0      0  394.1   0.53   0.45   16.5   0.51    0.49    0.40    0.29    0.13    0.04    0.00    0.00    0.00    0.00      214      36
 2016 169    38    37    9.0      0  2.627    673    530      0    158   1203   1203      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.15   0.00   0.00      0      0  390.5   0.55   0.45   16.9   0.51    0.52    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      221      39
 2016 170    39    38    9.3      0  2.728    704    587      0    169   1290   1290      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.15   0.00   0.00      0      0  387.7   0.57   0.45   17.7   0.51    0.55    0.45    0.33    0.15    0.05    0.00    0.00    0.00    0.00      246      42
 2016 171    40    39    9.5      1  2.901    749    648      0    178   1397   1397      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.16   0.00   0.00      0      0  387.4   0.60   0.45   18.2   0.51    0.58    0.47    0.35    0.16    0.05    0.00    0.00    0.00    0.00      253      45
 2016 172    41    40    9.8      1  3.044    786    710      0    188   1496   1496      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.20   0.00   0.00      0      0  387.3   0.62   0.45   18.8   0.51    0.61    0.50    0.36    0.17    0.06    0.00    0.00    0.00    0.00      272      48
 2016 173    42    41   10.0      1  3.177    821    771      0    197   1593   1593      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.24   0.00   0.00      0      0  386.8   0.65   0.45   19.3   0.51    0.64    0.52    0.38    0.18    0.06    0.00    0.00    0.00    0.00      292      52
 2016 174    43    42   10.3      3  3.314    856    834      0    206   1689   1689      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.27   0.00   0.00      0      0  387.4   0.69   0.45   18.5   0.51    0.67    0.54    0.40    0.19    0.06    0.00    0.00    0.00    0.00      312      57
 2016 175    44    43   10.6      3  3.405    883    901      0    216   1784   1787      0     0.0  0.000      3      9  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.25   0.00   0.00      0      3  385.6   0.73   0.45   17.8   0.51    0.70    0.57    0.42    0.20    0.07    0.00    0.00    0.00    0.00      342      62
 2016 176    45    44   10.9      3  3.523    923    964      0    224   1887   1907      0     0.0  0.000     21     47  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.24   0.00   0.01      0     21  381.7   0.76   0.45   17.1   0.51    0.73    0.59    0.43    0.21    0.07    0.00    0.00    0.00    0.00      350      67
 2016 177    46    45   11.1      3  3.552    943   1024      0    232   1967   2018      0     0.0  0.000     52     82  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.21   0.00   0.03      0     52  376.7   0.79   0.45   17.1   0.51    0.76    0.61    0.45    0.22    0.07    0.00    0.00    0.00    0.00      378      71
 2016 178    47    46   11.4      3  3.622    973   1074      0    237   2047   2144      0     0.0  0.000     97    125  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.20   0.00   0.05      0     97  372.2   0.82   0.45   16.4   0.51    0.77    0.62    0.46    0.22    0.07    0.00    0.00    0.00    0.00      383      76
 2016 179    48    47   11.6      3  3.657    991   1109      0    240   2100   2256      0     0.0  0.000    156    160  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.24   0.00   0.07      0    156  368.9   0.84   0.45   15.7   0.51    0.78    0.63    0.47    0.22    0.07    0.00    0.00    0.00    0.00      393      80
 2016 180    49    48   11.9      5  3.663   1001   1138      0    241   2140   2363     38     0.0  0.000    223    193  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.28   0.00   0.09      0    223  365.8   0.87   0.45   15.1   0.51    0.79    0.63    0.47    0.23    0.07    0.00    0.00    0.00    0.00      410      85
 2016 181    50    49   12.1      5  3.611    998   1170      3    242   2168   2470    200     1.7  0.001    302    223  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.23   1.15   0.12      0    302  361.8   0.89   0.45   15.1   0.51    0.79    0.64    0.47    0.23    0.07    0.00    0.00    0.00    0.00      441      89
 2016 182    51    50   12.3      5  3.569    986   1167     21    238   2153   2567    200    10.7  0.008    414    265  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.20   5.16   0.16      0    414  361.9   0.92   0.45   14.5   0.51    0.78    0.63    0.46    0.22    0.07    0.00    0.00    0.00    0.00      452      94
 2016 183    52    51   12.6      5  3.531    977   1169     40    235   2146   2680    352    11.3  0.015    534    294  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.18   7.45   0.20      0    534  361.3   0.95   0.45   13.9   0.51    0.77    0.62    0.46    0.22    0.07    0.00    0.00    0.00    0.00      471      99
 2016 184    53    52   12.8      5  3.478    977   1213     72    231   2190   2802    531    13.5  0.026    613    331  0.000  0.000  0.082  0.000  0.000  0.000  0.000    4.08  11.68   0.22      0    613  356.1   0.98   0.45   16.2   0.51    0.75    0.61    0.45    0.22    0.07    0.00    0.00    0.00    0.00      493     103
 2016 185    54    53   13.1      5  3.415    962   1217    121    226   2179   2912    685    17.7  0.042    733    369  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.02  16.55   0.25      0    733  355.0   1.01   0.45   18.7   0.51    0.74    0.60    0.44    0.21    0.07    0.00    0.00    0.00    0.00      514     107
 2016 186    55    54   13.1      5  3.355    943   1205    185    221   2148   3009    967    19.1  0.061    861    405  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.99  21.48   0.29      0    861  355.8   1.03   0.45   21.5   0.51    0.73    0.59    0.43    0.21    0.07    0.00    0.00    0.00    0.00      539     111
 2016 187    56    55   13.1      5  3.290    922   1192    276    217   2114   3098   1090    25.3  0.089    984    427  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.94  28.04   0.32      0    984  356.6   1.06   0.45   21.5   0.51    0.71    0.57    0.42    0.20    0.07    0.00    0.00    0.00    0.00      573     116
 2016 188    57    56   13.1      5  3.219    912   1220    377    212   2132   3215   1118    33.8  0.117   1083    438  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84  34.84   0.34      0   1083  353.0   1.09   0.45   24.5   0.51    0.70    0.56    0.42    0.20    0.07    0.00    0.00    0.00    0.00      599     120
 2016 189    58    57   13.1      5  3.151    897   1229    478    208   2126   3335   1118    42.7  0.143   1210    427  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77  39.49   0.36      0   1210  351.4   1.12   0.45   27.7   0.51    0.69    0.55    0.41    0.20    0.07    0.00    0.00    0.00    0.00      614     124
 2016 190    59    58   13.1      5  3.075    872   1212    581    204   2085   3429   1153    50.4  0.170   1345    432  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71  43.24   0.39      0   1345  352.5   1.12   0.45   31.2   0.51    0.67    0.54    0.40    0.19    0.06    0.00    0.00    0.00    0.00      645     128
 2016 191    60    59   13.1      5  2.999    856   1223    686    199   2079   3528   1223    56.1  0.194   1450    444  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.61  47.32   0.41      0   1450  350.5   1.12   0.45   34.9   0.51    0.66    0.53    0.39    0.19    0.06    0.00    0.00    0.00    0.00      681     132
 2016 192    61    60   13.1      5  2.920    833   1215    798    195   2048   3622   1282    62.2  0.220   1574    458  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53  50.70   0.43      0   1574  350.5   1.12   0.45   38.8   0.51    0.65    0.52    0.38    0.19    0.06    0.00    0.00    0.00    0.00      716     136
 2016 193    62    61   13.1      5  2.845    809   1199    915    191   2008   3706   1343    68.1  0.247   1698    472  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.47  53.90   0.46      0   1698  351.6   1.12   0.45   38.8   0.51    0.63    0.51    0.38    0.18    0.06    0.00    0.00    0.00    0.00      752     140
 2016 194    63    62   13.1      5  2.773    786   1182   1038    187   1968   3799   1376    75.4  0.273   1832    485  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.40  56.68   0.48      0   1832  352.9   1.12   0.45   39.6   0.51    0.62    0.50    0.37    0.18    0.06    0.00    0.00    0.00    0.00      779     144
 2016 195    64    63   13.1      5  2.701    766   1176   1163    183   1942   3902   1382    84.2  0.298   1960    484  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.32  59.35   0.50      0   1960  352.8   1.12   0.45   43.4   0.51    0.61    0.49    0.36    0.18    0.06    0.00    0.00    0.00    0.00      798     147
 2016 196    65    64   13.1      5  2.633    745   1165   1288    179   1910   3998   1407    91.6  0.322   2088    478  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.24  61.68   0.52      0   2088  353.5   1.12   0.45   47.1   0.51    0.60    0.48    0.36    0.17    0.06    0.00    0.00    0.00    0.00      823     151
 2016 197    66    65   13.1      5  2.567    724   1149   1416    175   1873   4089   1437    98.5  0.346   2216    478  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.17  63.88   0.54      0   2216  354.8   1.12   0.45   47.5   0.51    0.58    0.47    0.35    0.17    0.06    0.00    0.00    0.00    0.00      849     155
 2016 198    67    66   13.1      5  2.505    704   1135   1543    172   1839   4182   1463   105.5  0.369   2343    477  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.10  65.84   0.56      0   2343  356.0   1.12   0.45   47.5   0.51    0.57    0.46    0.34    0.17    0.05    0.00    0.00    0.00    0.00      873     158
 2016 199    68    67   13.1      5  2.446    684   1120   1678    168   1804   4279   1463   114.7  0.392   2474    469  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.03  67.80   0.58      0   2474  357.5   1.12   0.45   47.5   0.51    0.56    0.45    0.34    0.16    0.05    0.00    0.00    0.00    0.00      887     161
 2016 200    69    68   13.1      5  2.397    668   1107   1800    166   1775   4369   1463   123.0  0.412   2594    439  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.97  69.38   0.59      0   2594  358.9   1.12   0.45   47.7   0.51    0.55    0.45    0.33    0.16    0.05    0.00    0.00    0.00    0.00      898     164
 2016 201    70    69   13.1      5  2.344    650   1094   1927    162   1744   4463   1472   130.9  0.432   2719    420  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.90  70.90   0.61      0   2719  360.4   1.12   0.45   48.6   0.51    0.54    0.44    0.32    0.16    0.05    0.00    0.00    0.00    0.00      914     167
 2016 202    71    70   13.1      5  2.294    634   1080   2056    159   1714   4557   1475   139.5  0.451   2843    403  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.83  72.33   0.62      0   2843  361.9   1.12   0.45   48.7   0.51    0.53    0.43    0.32    0.15    0.05    0.00    0.00    0.00    0.00      926     170
 2016 203    72    71   13.1      5  2.244    619   1072   2172    156   1691   4647   1492   145.6  0.467   2956    380  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.75  73.49   0.64      0   2956  362.6   1.12   0.45   50.3   0.51    0.52    0.42    0.31    0.15    0.05    0.00    0.00    0.00    0.00      944     173
 2016 204    73    72   13.1      5  2.198    604   1061   2290    153   1664   4736   1506   152.0  0.483   3072    368  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.68  74.54   0.65      0   3072  364.0   1.12   0.45   51.1   0.51    0.51    0.42    0.31    0.15    0.05    0.00    0.00    0.00    0.00      960     175
 2016 205    74    73   13.1      5  2.152    589   1049   2408    150   1637   4823   1506   159.9  0.499   3186    371  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.61  75.58   0.66      0   3186  365.5   1.12   0.45   51.1   0.51    0.51    0.41    0.30    0.15    0.05    0.00    0.00    0.00    0.00      970     178
 2016 206    75    74   13.1      5  2.103    573   1036   2515    147   1609   4912   1512   166.4  0.512   3303    368  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.53  76.15   0.67      0   3303  367.2   1.12   0.45   51.1   0.51    0.49    0.40    0.29    0.14    0.05    0.00    0.00    0.00    0.00      983     182
 2016 207    76    75   13.1      5  2.064    562   1033   2603    145   1595   4993   1538   169.3  0.521   3398    363  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.46  76.60   0.68      0   3398  366.9   1.12   0.45   51.5   0.51    0.49    0.39    0.29    0.14    0.05    0.00    0.00    0.00    0.00      999     184
 2016 208    77    76   13.1      5  2.025    555   1036   2682    144   1591   5077   1549   173.1  0.528   3486    365  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.40  76.93   0.69      0   3486  364.9   1.12   0.45   51.6   0.51    0.48    0.39    0.29    0.14    0.05    0.00    0.00    0.00    0.00     1010     187
